"PVWatts: Hourly PV Performance Data"
"Requested Location:","Swan Island, Portland, OR 97217"
"Location:","Lat, Lon: 45.57, -122.7"
"Lat (deg N):","45.57"
"Long (deg W):","122.7"
"Elev (m):","46.150001525879"
"DC System Size (kW):","135.85"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.085"
"Capacity Factor (%)","12.7"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"2","13","21","0","0","6","1","0","6","0","0"
"2","13","22","0","0","6","1","0","6","0","0"
"2","13","23","0","0","6","1","0","6","0","0"
"2","14","0","0","0","7","1","0","7","0","0"
"2","14","1","0","0","7","1","0","7","0","0"
"2","14","2","0","0","8","1","0","8","0","0"
"2","14","3","0","0","8","1","0","8","0","0"
"2","14","4","0","0","8","1","0","8","0","0"
"2","14","5","0","0","8","1","0","8","0","0"
"2","14","6","0","0","8","1","0","8","0","0"
"2","14","7","0","0","9","1","0","9","0","0"
"2","14","8","0","4","9","1","3.782","6.455","479.918","0"
"2","14","9","0","9","9","1","8.52","6.636","1080.344","304.672"
"2","14","10","0","31","10","1","29.399","8.402","3699.183","2874.841"
"2","14","11","0","32","10","1","30.361","8.556","3817.658","2991.074"
"2","14","12","0","90","11","1","85.683","11.471","10637.024","9675.43"
"2","14","13","0","84","11","1","79.852","11.589","9907.943","8961.34"
"2","14","14","20","159","11","1","172.278","14.655","21057.15","19866.721"
"2","14","15","0","6","11","0","5.678","9.617","710.72","0"
"2","14","16","0","2","10","0","1.89","5.908","240.441","0"
"2","14","17","0","0","10","0","0","10","0","0"
"2","14","18","0","0","10","0","0","10","0","0"
"2","14","19","0","0","10","0","0","10","0","0"
"2","14","20","0","0","10","1","0","10","0","0"
"2","14","21","0","0","10","1","0","10","0","0"
"2","14","22","0","0","10","1","0","10","0","0"
"2","14","23","0","0","10","1","0","10","0","0"
"2","15","0","0","0","10","1","0","10","0","0"
"2","15","1","0","0","10","1","0","10","0","0"
"2","15","2","0","0","9","1","0","9","0","0"
"2","15","3","0","0","9","1","0","9","0","0"
"2","15","4","0","0","9","0","0","9","0","0"
"2","15","5","0","0","9","0","0","9","0","0"
"2","15","6","0","0","9","0","0","9","0","0"
"2","15","7","0","14","9","0","13.265","5.325","1691.492","904.615"
"2","15","8","196","74","9","1","158.303","11.798","18527.971","17395.588"
"2","15","9","256","135","10","1","295.44","18.091","34915.703","33378.727"
"2","15","10","44","179","11","1","218.942","17.336","26420.447","25101.619"
"2","15","11","257","220","11","1","451.851","24.312","52743.246","50689.605"
"2","15","12","178","239","12","1","407.483","25.044","47459.625","45567.422"
"2","15","13","187","223","12","1","389.643","24.281","45501.215","43667.074"
"2","15","14","157","185","11","1","309.254","20.705","36606.578","35024.02"
"2","15","15","177","131","11","0","236.679","21.196","27590.746","26242.939"
"2","15","16","122","65","10","0","112.994","14.635","13093.121","12080.042"
"2","15","17","0","0","10","0","0","10","0","0"
"2","15","18","0","0","9","0","0","9","0","0"
"2","15","19","0","0","9","0","0","9","0","0"
"2","15","20","0","0","9","0","0","9","0","0"
"2","15","21","0","0","8","0","0","8","0","0"
"2","15","22","0","0","8","1","0","8","0","0"
"2","15","23","0","0","7","1","0","7","0","0"
"2","16","0","0","0","7","1","0","7","0","0"
"2","16","1","0","0","7","1","0","7","0","0"
"2","16","2","0","0","7","0","0","7","0","0"
"2","16","3","0","0","6","0","0","6","0","0"
"2","16","4","0","0","6","0","0","6","0","0"
"2","16","5","0","0","7","0","0","7","0","0"
"2","16","6","0","0","7","0","0","7","0","0"
"2","16","7","0","7","7","0","6.621","2.961","852.808","81.283"
"2","16","8","0","54","7","0","52.116","5.065","6653.099","5771.795"
"2","16","9","0","105","8","0","102.984","9.605","12890.267","11881.497"
"2","16","10","25","172","9","0","189.459","15.252","23096.271","21857.877"
"2","16","11","57","218","9","0","275.42","19.608","32925.461","31441.213"
"2","16","12","112","241","9","0","346.879","23.053","40801.988","39103.238"
"2","16","13","55","213","10","0","267.752","21.73","31694.711","30242.574"
"2","16","14","47","176","10","0","216.938","19.095","25959.662","24652.148"
"2","16","15","32","125","9","0","147.755","14.843","17972.59","16852.738"
"2","16","16","9","62","8","0","64.716","9.389","8052.795","7143.735"
"2","16","17","0","0","8","0","0","8","0","0"
"2","16","18","0","0","8","0","0","8","0","0"
"2","16","19","0","0","7","0","0","7","0","0"
"2","16","20","0","0","7","0","0","7","0","0"
"2","16","21","0","0","7","0","0","7","0","0"
"2","16","22","0","0","7","0","0","7","0","0"
"2","16","23","0","0","7","0","0","7","0","0"
"2","17","0","0","0","7","0","0","7","0","0"
"2","17","1","0","0","7","0","0","7","0","0"
"2","17","2","0","0","7","0","0","7","0","0"
"2","17","3","0","0","7","0","0","7","0","0"
"2","17","4","0","0","7","0","0","7","0","0"
"2","17","5","0","0","7","0","0","7","0","0"
"2","17","6","0","0","7","0","0","7","0","0"
"2","17","7","0","9","8","0","8.516","4.049","1091.882","315.999"
"2","17","8","0","61","9","0","59.461","7.504","7511.089","6612.831"
"2","17","9","0","117","11","0","115.693","13.408","14239.707","13202.075"
"2","17","10","0","131","13","0","128.105","16.785","15530.071","14464.414"
"2","17","11","160","236","14","0","386.387","28.13","44339.844","42539.676"
"2","17","12","7","180","15","0","183.93","23.841","21582.311","20379.629"
"2","17","13","0","61","15","0","57.941","16.691","7027.068","6138.396"
"2","17","14","0","105","14","0","101.317","15.872","12333.255","11336.267"
"2","17","15","130","140","12","0","223.036","19.648","26308.018","24991.955"
"2","17","16","69","71","11","1","102.258","13.118","12188.597","11194.654"
"2","17","17","0","0","9","1","0","9","0","0"
"2","17","18","0","0","7","1","0","7","0","0"
"2","17","19","0","0","6","0","0","6","0","0"
"2","17","20","0","0","6","0","0","6","0","0"
"2","17","21","0","0","6","0","0","6","0","0"
"2","17","22","0","0","5","0","0","5","0","0"
"2","17","23","0","0","5","0","0","5","0","0"
"2","18","0","0","0","5","0","0","5","0","0"
"2","18","1","0","0","4","0","0","4","0","0"
"2","18","2","0","0","4","0","0","4","0","0"
"2","18","3","0","0","4","0","0","4","0","0"
"2","18","4","0","0","4","1","0","4","0","0"
"2","18","5","0","0","4","1","0","4","0","0"
"2","18","6","0","0","5","1","0","5","0","0"
"2","18","7","0","11","5","1","10.413","2.588","1343.442","562.958"
"2","18","8","1","74","5","1","73.863","4.842","9432.697","8495.794"
"2","18","9","26","134","6","1","154.346","8.986","19302.357","18152.373"
"2","18","10","0","47","7","1","44.607","6.717","5654.065","4792.271"
"2","18","11","0","24","6","1","22.767","4.297","2916.02","2106.413"
"2","18","12","0","12","6","1","11.381","3.772","1460.898","678.26"
"2","18","13","0","84","6","1","79.856","6.071","10150.275","9198.703"
"2","18","14","0","135","6","1","132.441","8.279","16673.732","15582.887"
"2","18","15","0","101","6","1","98.883","7.442","12494.323","11493.936"
"2","18","16","0","47","6","1","45.027","5.389","5740.141","4876.676"
"2","18","17","0","3","6","1","2.835","3.61","364.123","0"
"2","18","18","0","0","6","1","0","6","0","0"
"2","18","19","0","0","6","1","0","6","0","0"
"2","18","20","0","0","5","1","0","5","0","0"
"2","18","21","0","0","5","0","0","5","0","0"
"2","18","22","0","0","5","0","0","5","0","0"
"2","18","23","0","0","5","0","0","5","0","0"
"2","19","0","0","0","5","0","0","5","0","0"
"2","19","1","0","0","5","0","0","5","0","0"
"2","19","2","0","0","5","0","0","5","0","0"
"2","19","3","0","0","5","0","0","5","0","0"
"2","19","4","0","0","6","0","0","6","0","0"
"2","19","5","0","0","6","0","0","6","0","0"
"2","19","6","0","0","6","0","0","6","0","0"
"2","19","7","0","14","6","0","13.261","2.186","1713.852","926.564"
"2","19","8","27","80","6","1","93.476","6.552","11708.806","10724.93"
"2","19","9","53","144","7","1","180.787","10.991","22354.111","21133.295"
"2","19","10","0","107","7","2","103.089","8.426","12970.046","11959.583"
"2","19","11","24","203","7","2","221.959","11.469","27540.529","26193.975"
"2","19","12","57","235","6","2","295.362","12.935","36403.063","34826.027"
"2","19","13","235","230","6","2","435.762","17.027","52616.605","50566.914"
"2","19","14","124","196","5","1","300.371","14.784","36580.57","34998.715"
"2","19","15","0","48","5","1","45.542","5.6","5800.503","4935.865"
"2","19","16","0","23","4","1","21.786","2.232","2815.038","2007.32"
"2","19","17","0","2","4","1","1.889","1.395","244.98","0"
"2","19","18","0","0","4","0","0","4","0","0"
"2","19","19","0","0","4","0","0","4","0","0"
"2","19","20","0","0","3","0","0","3","0","0"
"2","19","21","0","0","3","0","0","3","0","0"
"2","19","22","0","0","3","0","0","3","0","0"
"2","19","23","0","0","3","0","0","3","0","0"
"2","20","0","0","0","3","0","0","3","0","0"
"2","20","1","0","0","3","0","0","3","0","0"
"2","20","2","0","0","3","0","0","3","0","0"
"2","20","3","0","0","3","0","0","3","0","0"
"2","20","4","0","0","3","0","0","3","0","0"
"2","20","5","0","0","3","0","0","3","0","0"
"2","20","6","0","0","3","0","0","3","0","0"
"2","20","7","12","21","3","0","23.038","-0.475","2911.52","2101.997"
"2","20","8","146","91","3","0","156.111","6.713","18997.004","17853.979"
"2","20","9","237","145","4","0","299.33","15.313","35938.301","34373.844"
"2","20","10","251","198","5","0","403.066","21.434","47561.742","45666.488"
"2","20","11","356","216","6","0","527.778","27.531","60675.777","58366.609"
"2","20","12","312","235","7","0","523.536","29.218","59763.418","57484.441"
"2","20","13","406","201","8","0","555.805","31.195","62746.52","60368.047"
"2","20","14","316","181","8","0","422.311","26.962","48454.715","46532.645"
"2","20","15","363","138","7","0","351.82","22.541","40536.883","38845.602"
"2","20","16","337","77","5","0","210.649","14.81","23807.188","22551.824"
"2","20","17","30","13","4","0","19.995","4.476","2315.14","1516.734"
"2","20","18","0","0","3","0","0","3","0","0"
"2","20","19","0","0","3","0","0","3","0","0"
"2","20","20","0","0","2","0","0","2","0","0"
"2","20","21","0","0","2","0","0","2","0","0"
"2","20","22","0","0","1","0","0","1","0","0"
"2","20","23","0","0","1","0","0","1","0","0"
"2","21","0","0","0","0","0","0","0","0","0"
"2","21","1","0","0","0","0","0","0","0","0"
"2","21","2","0","0","0","0","0","0","0","0"
"2","21","3","0","0","0","0","0","0","0","0"
"2","21","4","0","0","0","0","0","0","0","0"
"2","21","5","0","0","0","0","0","0","0","0"
"2","21","6","0","0","0","0","0","0","0","0"
"2","21","7","0","6","2","0","5.673","-2.002","746.181","0"
"2","21","8","0","33","4","0","31.283","0.925","4064.535","3233.267"
"2","21","9","0","61","5","1","57.918","4.411","7414.464","6518.124"
"2","21","10","0","9","6","1","8.53","3.882","1094.402","318.473"
"2","21","11","395","210","6","1","552.511","21.533","65326.359","62860.043"
"2","21","12","278","244","6","1","507.231","22.795","59700.547","57423.645"
"2","21","13","0","148","7","0","144.505","15.695","17604.584","16492.994"
"2","21","14","812","85","8","0","664.046","32.193","73947.82","71175.82"
"2","21","15","739","71","7","0","487.808","28.986","53918.75","51828.238"
"2","21","16","547","54","5","0","261.251","17.941","28397.354","27029.375"
"2","21","17","111","15","3","0","38.399","4.948","4004.147","3174.026"
"2","21","18","0","0","2","0","0","2","0","0"
"2","21","19","0","0","2","0","0","2","0","0"
"2","21","20","0","0","2","0","0","2","0","0"
"2","21","21","0","0","2","0","0","2","0","0"
"2","21","22","0","0","2","0","0","2","0","0"
"2","21","23","0","0","2","0","0","2","0","0"
"2","22","0","0","0","2","0","0","2","0","0"
"2","22","1","0","0","2","0","0","2","0","0"
"2","22","2","0","0","2","0","0","2","0","0"
"2","22","3","0","0","3","0","0","3","0","0"
"2","22","4","0","0","3","0","0","3","0","0"
"2","22","5","0","0","3","0","0","3","0","0"
"2","22","6","0","0","3","0","0","3","0","0"
"2","22","7","157","28","3","0","66.442","2.3","7296.797","6402.791"
"2","22","8","516","70","4","0","288.369","13.975","32759.891","31279.984"
"2","22","9","226","151","4","0","301.098","16.637","35986.84","34421.07"
"2","22","10","374","183","5","0","473.823","23.963","55193.371","53062.488"
"2","22","11","368","225","6","0","549.77","28.774","62845.398","60463.59"
"2","22","12","874","91","7","0","832.033","39.24","90286.914","86884.438"
"2","22","13","883","81","8","0","789.758","40.507","84997.211","81806.188"
"2","22","14","278","194","8","0","412.735","28.333","47099.684","45218.227"
"2","22","15","788","61","7","0","505.209","27.796","56130.332","53969.516"
"2","22","16","637","45","6","0","282.955","19.812","30272.551","28857.047"
"2","22","17","239","14","4","0","60.122","7.109","5687.33","4824.89"
"2","22","18","0","0","3","0","0","3","0","0"
"2","22","19","0","0","1","0","0","1","0","0"
"2","22","20","0","0","0","0","0","0","0","0"
"2","22","21","0","0","0","0","0","0","0","0"
"2","22","22","0","0","0","0","0","0","0","0"
"2","22","23","0","0","0","0","0","0","0","0"
"2","23","0","0","0","0","0","0","0","0","0"
"2","23","1","0","0","0","0","0","0","0","0"
"2","23","2","0","0","0","0","0","0","0","0"
"2","23","3","0","0","0","0","0","0","0","0"
"2","23","4","0","0","0","0","0","0","0","0"
"2","23","5","0","0","0","0","0","0","0","0"
"2","23","6","0","0","1","0","0","1","0","0"
"2","23","7","350","23","3","0","98.71","4.579","9788.968","8844.798"
"2","23","8","675","50","5","0","329.437","16.904","36544.688","34963.809"
"2","23","9","769","60","8","1","519.852","24.027","59215.496","56954.551"
"2","23","10","775","84","9","1","659.691","30.07","74417.586","71628.398"
"2","23","11","890","84","11","1","811.726","36.967","88998.805","85648.469"
"2","23","12","892","87","12","1","839.075","39.307","91029.016","87596.32"
"2","23","13","870","87","12","0","795.248","44.339","83949.141","80799.172"
"2","23","14","308","190","12","0","429.34","32.648","47971.449","46063.914"
"2","23","15","533","98","11","0","412.235","28.532","45946.824","44099.555"
"2","23","16","382","68","9","0","218.756","19.552","24067.244","22805.643"
"2","23","17","0","20","7","0","19.086","7.567","2410.305","1610.131"
"2","23","18","0","0","6","0","0","6","0","0"
"2","23","19","0","0","6","0","0","6","0","0"
"2","23","20","0","0","5","0","0","5","0","0"
"2","23","21","0","0","5","0","0","5","0","0"
"2","23","22","0","0","4","0","0","4","0","0"
"2","23","23","0","0","4","0","0","4","0","0"
"2","24","0","0","0","4","0","0","4","0","0"
"2","24","1","0","0","3","0","0","3","0","0"
"2","24","2","0","0","3","0","0","3","0","0"
"2","24","3","0","0","3","0","0","3","0","0"
"2","24","4","0","0","2","0","0","2","0","0"
"2","24","5","0","0","2","0","0","2","0","0"
"2","24","6","0","0","2","0","0","2","0","0"
"2","24","7","99","28","4","0","52.389","2.32","5956.21","5088.542"
"2","24","8","269","90","6","0","209.047","12.485","24482.412","23210.814"
"2","24","9","355","140","8","0","363.926","22.13","42256.438","40516.371"
"2","24","10","169","217","10","0","359.432","25.191","41753.734","40028.008"
"2","24","11","821","99","11","0","783.181","40.26","84491.922","81320.727"
"2","24","12","809","108","12","0","804.378","44.304","85094.773","81899.906"
"2","24","13","484","192","13","0","612.144","39.457","66354.383","63852.598"
"2","24","14","382","179","12","0","468.559","32.687","52301.996","50262.105"
"2","24","15","507","104","11","0","402.769","28.495","44953.547","43135.469"
"2","24","16","347","73","10","0","212.614","20.203","23471.354","22224.02"
"2","24","17","0","21","9","0","20.101","9.501","2517.129","1714.968"
"2","24","18","0","0","9","0","0","9","0","0"
"2","24","19","0","0","8","0","0","8","0","0"
"2","24","20","0","0","7","0","0","7","0","0"
"2","24","21","0","0","6","0","0","6","0","0"
"2","24","22","0","0","6","0","0","6","0","0"
"2","24","23","0","0","5","0","0","5","0","0"
"2","25","0","0","0","5","0","0","5","0","0"
"2","25","1","0","0","4","0","0","4","0","0"
"2","25","2","0","0","3","0","0","3","0","0"
"2","25","3","0","0","3","0","0","3","0","0"
"2","25","4","0","0","2","0","0","2","0","0"
"2","25","5","0","0","2","0","0","2","0","0"
"2","25","6","0","0","2","0","0","2","0","0"
"2","25","7","225","31","3","0","83.355","3.025","8897.831","7971.777"
"2","25","8","526","72","5","0","300.125","15.595","34003.242","32490.563"
"2","25","9","559","106","7","0","457.265","25.268","52096.613","50063.109"
"2","25","10","777","99","9","0","683.836","35.847","75059.984","72247.195"
"2","25","11","834","98","12","0","795.481","43.47","84437.242","81268.188"
"2","25","12","852","96","13","0","829.014","46.025","86926.094","83658.773"
"2","25","13","848","90","14","0","787.202","45.87","82474.781","79382.109"
"2","25","14","805","85","14","0","669.369","42.053","71055.148","68387.789"
"2","25","15","721","74","13","0","491.613","34.767","52998.629","50937.008"
"2","25","16","559","55","10","0","272.08","23.153","29030.57","27646.643"
"2","25","17","0","27","8","0","26.616","9.562","3332.04","2514.624"
"2","25","18","0","0","7","0","0","7","0","0"
"2","25","19","0","0","6","0","0","6","0","0"
"2","25","20","0","0","6","0","0","6","0","0"
"2","25","21","0","0","6","0","0","6","0","0"
"2","25","22","0","0","6","0","0","6","0","0"
"2","25","23","0","0","5","0","0","5","0","0"
"2","26","0","0","0","5","0","0","5","0","0"
"2","26","1","0","0","5","0","0","5","0","0"
"2","26","2","0","0","5","0","0","5","0","0"
"2","26","3","0","0","5","0","0","5","0","0"
"2","26","4","0","0","5","0","0","5","0","0"
"2","26","5","0","0","5","0","0","5","0","0"
"2","26","6","0","0","5","0","0","5","0","0"
"2","26","7","205","31","6","0","79.453","5.297","8476.413","7558.856"
"2","26","8","437","80","7","0","272.754","16.433","31013.436","29578.912"
"2","26","9","572","105","9","0","465.893","27.271","52598.594","50549.465"
"2","26","10","252","216","11","0","428.224","29.33","48741.59","46810.863"
"2","26","11","207","258","12","0","451.473","30.807","51168.914","49164.109"
"2","26","12","136","271","13","0","412.546","30.601","46839.965","44966.238"
"2","26","13","0","19","13","0","18.026","15.824","2194.747","1398.574"
"2","26","14","0","132","13","0","128.345","15.589","15643.428","14575.288"
"2","26","15","0","87","12","0","83.526","13.974","10254.647","9300.932"
"2","26","16","0","45","10","0","42.701","9.095","5356.766","4500.729"
"2","26","17","0","7","9","0","6.62","5.575","843.234","71.883"
"2","26","18","0","0","9","0","0","9","0","0"
"2","26","19","0","0","9","0","0","9","0","0"
"2","26","20","0","0","9","0","0","9","0","0"
"2","26","21","0","0","9","0","0","9","0","0"
"2","26","22","0","0","9","0","0","9","0","0"
"2","26","23","0","0","8","0","0","8","0","0"
"2","27","0","0","0","8","0","0","8","0","0"
"2","27","1","0","0","8","1","0","8","0","0"
"2","27","2","0","0","8","1","0","8","0","0"
"2","27","3","0","0","7","0","0","7","0","0"
"2","27","4","0","0","7","0","0","7","0","0"
"2","27","5","0","0","7","0","0","7","0","0"
"2","27","6","0","0","7","0","0","7","0","0"
"2","27","7","0","12","7","0","11.357","3.136","1461.872","679.216"
"2","27","8","0","45","8","1","42.692","6.824","5408.849","4551.806"
"2","27","9","0","78","9","1","74.237","9.113","9312.175","8377.722"
"2","27","10","1","160","9","1","157.836","12.126","19536.752","18381.41"
"2","27","11","5","185","10","1","186.336","14.538","22816.762","21585.004"
"2","27","12","288","260","11","1","538.046","26.8","62175.773","59816.512"
"2","27","13","512","190","11","1","636.646","31.372","71844.336","69148.633"
"2","27","14","498","160","10","0","541.318","33.343","60203.609","57910.09"
"2","27","15","656","80","9","0","466.33","29.291","51744.355","49721.773"
"2","27","16","473","66","8","0","254.965","20.391","27871.848","26517.031"
"2","27","17","159","22","7","0","54.891","9.482","5610.467","4749.519"
"2","27","18","0","0","7","0","0","7","0","0"
"2","27","19","0","0","6","0","0","6","0","0"
"2","27","20","0","0","5","0","0","5","0","0"
"2","27","21","0","0","5","0","0","5","0","0"
"2","27","22","0","0","5","0","0","5","0","0"
"2","27","23","0","0","5","0","0","5","0","0"
"2","28","0","0","0","5","0","0","5","0","0"
"2","28","1","0","0","5","0","0","5","0","0"
"2","28","2","0","0","6","0","0","6","0","0"
"2","28","3","0","0","6","0","0","6","0","0"
"2","28","4","0","0","6","0","0","6","0","0"
"2","28","5","0","0","7","1","0","7","0","0"
"2","28","6","0","0","8","2","0","8","0","0"
"2","28","7","117","37","8","1","66.513","7.582","7466.478","6569.105"
"2","28","8","269","102","8","1","225.589","13.333","26496.047","25175.355"
"2","28","9","365","149","9","1","384.466","20.283","45110.715","43288.035"
"2","28","10","54","215","9","2","264.784","15.652","32215.82","30750.135"
"2","28","11","111","264","9","2","370.21","18.101","44565.516","42758.773"
"2","28","12","237","272","9","1","498.385","24.53","58225.531","55996.977"
"2","28","13","475","205","8","1","625.275","28.004","71733.008","69041.32"
"2","28","14","0","15","8","1","14.221","9.422","1781.489","992.955"
"2","28","15","0","63","8","1","59.823","7.436","7559.071","6659.858"
"2","28","16","481","75","1","1","268.083","7.752","31124.086","29686.709"
"2","28","17","33","25","1","1","32.35","0.93","3931.085","3102.35"
"2","28","18","0","0","1","1","0","1","0","0"
"2","28","19","0","0","0","1","0","0","0","0"
"2","28","20","0","0","0","0","0","0","0","0"
"2","28","21","0","0","0","0","0","0","0","0"
"2","28","22","0","0","0","0","0","0","0","0"
"2","28","23","0","0","0","0","0","0","0","0"
"3","1","0","0","0","0","0","0","0","0","0"
"3","1","1","0","0","0","0","0","0","0","0"
"3","1","2","0","0","0","0","0","0","0","0"
"3","1","3","0","0","0","0","0","0","0","0"
"3","1","4","0","0","0","0","0","0","0","0"
"3","1","5","0","0","0","0","0","0","0","0"
"3","1","6","0","0","0","0","0","0","0","0"
"3","1","7","0","14","0","0","13.253","-4.03","1757.916","969.816"
"3","1","8","0","53","1","0","50.307","-1.145","6593.481","5713.349"
"3","1","9","0","122","1","0","118.771","3.285","15278.065","14217.915"
"3","1","10","59","233","2","0","288.743","12.572","35620.988","34065.086"
"3","1","11","102","266","2","0","365.004","17.094","44146.859","42352.305"
"3","1","12","18","222","3","0","235.779","13.933","28946.594","27564.787"
"3","1","13","16","217","3","0","228.767","12.401","28276.002","26911.07"
"3","1","14","0","136","3","0","132.088","8.395","16620.809","15531.136"
"3","1","15","0","110","3","0","106.768","6.045","13572.487","12549.184"
"3","1","16","367","93","2","0","245.869","10.735","28618.033","27244.508"
"3","1","17","91","28","1","0","47.608","3.067","5386.345","4529.736"
"3","1","18","0","0","1","0","0","1","0","0"
"3","1","19","0","0","0","0","0","0","0","0"
"3","1","20","0","0","0","0","0","0","0","0"
"3","1","21","0","0","0","0","0","0","0","0"
"3","1","22","0","0","0","0","0","0","0","0"
"3","1","23","0","0","0","0","0","0","0","0"
"3","2","0","0","0","1","0","0","1","0","0"
"3","2","1","0","0","1","0","0","1","0","0"
"3","2","2","0","0","1","0","0","1","0","0"
"3","2","3","0","0","1","0","0","1","0","0"
"3","2","4","0","0","1","0","0","1","0","0"
"3","2","5","0","0","2","0","0","2","0","0"
"3","2","6","0","0","2","0","0","2","0","0"
"3","2","7","0","23","2","0","21.801","-1.567","2862.358","2053.754"
"3","2","8","0","28","3","0","26.532","-0.079","3461.958","2642.096"
"3","2","9","0","71","3","1","67.447","2.686","8698.264","7776.239"
"3","2","10","0","78","4","1","74.14","4.181","9500.519","8562.234"
"3","2","11","0","161","4","1","156.834","7.066","19848.988","18686.488"
"3","2","12","8","201","4","1","204.955","9.162","25701.277","24400.086"
"3","2","13","0","131","4","1","126.361","6.793","16011.293","14935.076"
"3","2","14","0","116","4","1","111.662","5.831","14207.68","13170.738"
"3","2","15","0","41","4","1","38.892","3.224","5004.125","4154.889"
"3","2","16","0","48","4","1","45.552","3.015","5866.302","5000.384"
"3","2","17","0","11","4","1","10.41","1.834","1347.405","566.848"
"3","2","18","0","0","4","1","0","4","0","0"
"3","2","19","0","0","4","0","0","4","0","0"
"3","2","20","0","0","4","0","0","4","0","0"
"3","2","21","0","0","4","0","0","4","0","0"
"3","2","22","0","0","4","0","0","4","0","0"
"3","2","23","0","0","5","0","0","5","0","0"
"3","3","0","0","0","5","0","0","5","0","0"
"3","3","1","0","0","5","0","0","5","0","0"
"3","3","2","0","0","5","0","0","5","0","0"
"3","3","3","0","0","5","0","0","5","0","0"
"3","3","4","0","0","5","0","0","5","0","0"
"3","3","5","0","0","5","0","0","5","0","0"
"3","3","6","0","0","5","0","0","5","0","0"
"3","3","7","0","6","5","0","5.673","0.794","737.437","0"
"3","3","8","511","88","6","0","324.211","16.767","37045.871","35451.352"
"3","3","9","663","109","7","0","538.574","28.262","60679.316","58370.031"
"3","3","10","707","134","8","0","694.525","35.779","76449.367","73585.188"
"3","3","11","753","139","9","0","799.951","40.931","86135.695","82899.75"
"3","3","12","34","248","10","0","288.267","26.124","33460.332","31962.01"
"3","3","13","97","269","10","0","363.035","24.734","42387.406","40643.594"
"3","3","14","278","215","10","0","441.996","28.093","50582.891","48596.105"
"3","3","15","166","165","10","0","272.176","22.719","31722.68","30269.818"
"3","3","16","431","71","9","0","247.427","19.337","27419.275","26075.736"
"3","3","17","1","26","7","0","25.177","8.156","3163.359","2349.115"
"3","3","18","0","0","6","0","0","6","0","0"
"3","3","19","0","0","5","0","0","5","0","0"
"3","3","20","0","0","5","0","0","5","0","0"
"3","3","21","0","0","5","0","0","5","0","0"
"3","3","22","0","0","4","0","0","4","0","0"
"3","3","23","0","0","4","0","0","4","0","0"
"3","4","0","0","0","4","0","0","4","0","0"
"3","4","1","0","0","3","0","0","3","0","0"
"3","4","2","0","0","3","0","0","3","0","0"
"3","4","3","0","0","3","0","0","3","0","0"
"3","4","4","0","0","3","0","0","3","0","0"
"3","4","5","0","0","3","0","0","3","0","0"
"3","4","6","0","0","3","0","0","3","0","0"
"3","4","7","98","44","3","0","70.929","1.815","8392.82","7476.944"
"3","4","8","226","109","5","0","218.677","12.113","26064.305","24754.227"
"3","4","9","380","156","7","0","415.503","23.13","48223.605","46308.492"
"3","4","10","787","101","9","0","716.992","36.643","78561.305","75618.07"
"3","4","11","417","235","10","0","624.702","36.537","68829.422","66241.148"
"3","4","12","546","201","11","0","708.045","39.514","76876.117","73996.055"
"3","4","13","218","270","12","0","473.624","33.497","52991.699","50930.297"
"3","4","14","185","228","13","0","380.993","29.688","43323.75","41553.031"
"3","4","15","133","168","12","0","256.802","23.583","29869.523","28464.309"
"3","4","16","332","83","11","0","223.8","20.244","25009.217","23724.873"
"3","4","17","111","28","9","0","50.418","10.865","5399.61","4542.745"
"3","4","18","0","0","8","0","0","8","0","0"
"3","4","19","0","0","8","0","0","8","0","0"
"3","4","20","0","0","8","0","0","8","0","0"
"3","4","21","0","0","7","0","0","7","0","0"
"3","4","22","0","0","7","0","0","7","0","0"
"3","4","23","0","0","6","0","0","6","0","0"
"3","5","0","0","0","6","0","0","6","0","0"
"3","5","1","0","0","6","0","0","6","0","0"
"3","5","2","0","0","6","0","0","6","0","0"
"3","5","3","0","0","6","0","0","6","0","0"
"3","5","4","0","0","6","0","0","6","0","0"
"3","5","5","0","0","5","0","0","5","0","0"
"3","5","6","0","0","6","0","0","6","0","0"
"3","5","7","189","48","8","0","98.827","8.419","10962.674","9994.339"
"3","5","8","117","117","10","0","175.731","15.605","20912.221","19725.162"
"3","5","9","114","186","11","0","270.756","21.258","31951.5","30492.695"
"3","5","10","239","239","13","0","439.847","30.189","49921.305","47954.758"
"3","5","11","571","186","14","0","700.438","40.93","75464.375","72636.68"
"3","5","12","877","92","15","0","865.788","48.423","89739.688","86359.414"
"3","5","13","861","91","15","0","823.367","48.06","85394.164","82187.516"
"3","5","14","814","88","15","0","700.426","44.134","73735.125","70970.891"
"3","5","15","728","81","14","0","520.255","36.833","55804.652","53654.266"
"3","5","16","574","63","13","0","297.809","27.165","31588.242","30138.865"
"3","5","17","247","29","11","0","77.472","14.909","7556.94","6657.77"
"3","5","18","0","0","10","0","0","10","0","0"
